userID,是否在黑名单,历史用户评分,一层关系黑户数,二层关系黑户数,持有手机数,大额转账数,违约贷款数,完结贷款数,被拒贷款数
person_101268,0,B,0,0,1,5,1,0,0
person_101269,0,B,0,0,1,0,0,1,0
person_101270,0,A,0,0,1,7,1,0,0
person_101271,0,AA,0,0,1,2,0,0,1
person_101272,0,AA,0,0,1,3,0,0,1
person_101273,0,A,0,0,1,3,0,1,0
person_101274,0,A,1,0,1,5,0,0,0
person_101275,1,D,0,0,1,2,0,1,0
person_101276,0,A,0,1,1,5,0,0,1
person_101277,0,AA,0,0,1,4,1,0,0
person_101278,0,C,1,0,1,2,0,0,1
person_101279,0,AA,0,0,1,4,1,0,0
person_101280,0,A,0,1,1,6,0,0,1
person_101281,0,AA,0,0,1,8,1,1,0
person_101282,0,A,0,0,1,5,1,0,0
person_101283,0,A,0,0,1,1,0,0,1
person_101284,0,AA,0,0,1,3,0,1,0
person_101285,0,C,0,0,1,7,1,0,0
person_101286,0,AA,0,0,1,3,1,1,0
person_101287,0,A,0,0,1,5,0,1,0
person_101288,0,B,0,0,1,3,1,0,0
person_101289,0,B,0,0,1,3,0,1,0
person_101290,0,A,0,0,1,7,1,0,0
person_101291,0,AA,0,0,1,1,0,0,1
person_101292,0,AA,0,0,1,4,0,0,1
person_101293,0,A,0,0,1,2,0,1,0
person_101294,0,A,1,0,1,3,0,0,0
person_101295,1,D,0,0,1,5,0,1,0
person_101296,0,A,0,1,1,5,0,0,1
person_101297,0,AA,0,0,1,2,1,0,0
person_101298,0,C,1,0,1,4,0,0,1
person_101299,0,AA,0,0,1,4,1,0,0
person_101300,0,A,0,1,1,9,0,0,1
person_101301,0,AA,0,0,1,10,1,1,0
person_101302,0,A,0,0,1,8,1,0,0
person_101303,0,A,0,0,1,1,0,0,1
person_101304,0,AA,0,0,1,4,0,1,0
person_101305,0,C,0,0,1,2,1,0,0
person_101306,0,AA,0,0,1,1,1,1,0
person_101307,0,A,0,0,1,3,0,1,0
person_101308,0,B,0,0,1,4,1,0,0
person_101309,0,B,0,0,1,0,0,1,0
person_101310,0,A,0,0,1,9,1,0,0
person_101311,0,AA,0,0,1,1,0,0,1
person_101312,0,AA,0,0,1,4,0,0,1
person_101313,0,A,0,0,1,5,0,1,0
person_101314,0,A,1,0,1,3,0,0,0
person_101315,1,D,0,0,1,2,0,1,0
person_101316,0,A,0,1,1,2,0,0,1
person_101317,0,AA,0,0,1,3,1,0,0
person_101318,0,C,1,0,1,2,0,0,1
person_101319,0,AA,0,0,1,1,1,0,0
person_101320,0,A,0,1,1,7,0,0,1
person_101321,0,AA,0,0,1,4,1,1,0
person_101322,0,A,0,0,1,1,1,0,0
person_101323,0,A,0,0,1,2,0,0,1
person_101324,0,AA,0,0,1,1,0,1,0
person_101325,0,C,0,0,1,4,1,0,0
person_101326,0,AA,0,0,1,4,1,1,0
person_101327,0,A,0,0,1,3,0,1,0
person_101328,0,B,0,0,1,4,1,0,0
person_101329,0,B,0,0,1,2,0,1,0
person_101330,0,A,0,0,1,6,1,0,0
person_101331,0,AA,0,0,1,2,0,0,1
person_101332,0,AA,0,0,1,3,0,0,1
person_101333,0,A,0,0,1,2,0,1,0
person_101334,0,A,1,0,1,3,0,0,0
person_101335,1,D,0,0,1,1,0,1,0
person_101336,0,A,0,1,1,3,0,0,1
person_101337,0,AA,0,0,1,2,1,0,0
person_101338,0,C,1,0,1,2,0,0,1
person_101339,0,AA,0,0,1,1,1,0,0
person_101340,0,A,0,1,1,3,0,0,1
person_101341,0,AA,0,0,1,5,1,1,0
person_101342,0,A,0,0,1,2,1,0,0
person_101343,0,A,0,0,1,2,0,0,1
person_101344,0,AA,0,0,1,3,0,1,0
person_101345,0,C,0,0,1,2,1,0,0
person_101346,0,AA,0,0,1,3,1,1,0
person_101347,0,A,0,0,1,1,0,1,0
person_101348,0,B,0,0,1,4,1,0,0
person_101349,0,B,0,0,1,3,0,1,0
person_101350,0,A,0,0,1,6,1,0,0
person_101351,0,AA,0,0,1,5,0,0,1
person_101352,0,AA,0,0,1,4,0,0,1
person_101353,0,A,0,0,1,6,0,1,0
person_101354,0,A,1,0,1,3,0,0,0
person_101355,1,D,0,0,1,5,0,1,0
person_101356,0,A,0,1,1,2,0,0,1
person_101357,0,AA,0,0,1,1,1,0,0
person_101358,0,C,1,0,1,3,0,0,1
person_101359,0,AA,0,0,1,1,1,0,0
person_101360,0,A,0,1,1,1,0,0,1
person_101361,0,AA,0,0,1,6,1,1,0
person_101362,0,A,0,0,1,1,1,0,0
person_101363,0,A,0,0,1,2,0,0,1
person_101364,0,AA,0,0,1,3,0,1,0
person_101365,0,C,0,0,1,3,1,0,0
person_101366,0,AA,0,0,1,4,1,1,0
person_101367,0,A,0,0,1,6,0,1,0
person_101368,0,B,0,0,1,3,1,0,0
person_101369,0,B,0,0,1,0,0,1,0
person_101370,0,A,0,0,1,6,1,0,0
person_101371,0,AA,0,0,1,2,0,0,1
person_101372,0,AA,0,0,1,3,0,0,1
person_101373,0,A,0,0,1,4,0,1,0
person_101374,0,A,1,0,1,5,0,0,0
person_101375,1,D,0,0,1,4,0,1,0
person_101376,0,A,0,1,1,6,0,0,1
person_101377,0,AA,0,0,1,3,1,0,0
person_101378,0,C,1,0,1,5,0,0,1
person_101379,0,AA,0,0,1,3,1,0,0
person_101380,0,A,0,1,1,5,0,0,1
person_101381,0,AA,0,0,1,7,1,1,0
person_101382,0,A,0,0,1,3,1,0,0
person_101383,0,A,0,0,1,5,0,0,1
person_101384,0,AA,0,0,1,4,0,1,0
person_101385,0,C,0,0,1,5,1,0,0
person_101386,0,AA,0,0,1,3,1,1,0
person_101387,0,A,0,0,1,2,0,1,0
person_101388,0,B,0,0,1,3,1,0,0
person_101389,0,B,0,0,1,3,0,1,0
person_101390,0,A,0,0,1,7,1,0,0
person_101391,0,AA,0,0,1,1,0,0,1
person_101392,0,AA,0,0,1,7,0,0,1
person_101393,0,A,0,0,1,3,0,1,0
person_101394,0,A,1,0,1,3,0,0,0
person_101395,1,D,0,0,1,4,0,1,0
person_101396,0,A,0,1,1,4,0,0,1
person_101397,0,AA,0,0,1,2,1,0,0
person_101398,0,C,1,0,1,1,0,0,1
person_101399,0,AA,0,0,1,3,1,0,0
person_101400,0,A,0,1,1,3,0,0,1
person_101401,0,AA,0,0,1,4,1,1,0
person_101402,0,A,0,0,1,2,1,0,0
person_101403,0,A,0,0,1,3,0,0,1
person_101404,0,AA,0,0,1,2,0,1,0
person_101405,0,C,0,0,1,3,1,0,0
person_101406,0,AA,0,0,1,3,1,1,0
person_101407,0,A,0,0,1,7,0,1,0
person_101408,0,B,0,0,1,4,1,0,0
person_101409,0,B,0,0,1,4,0,1,0
person_101410,0,A,0,0,1,12,1,0,0
person_101411,0,AA,0,0,1,3,0,0,1
person_101412,0,AA,0,0,1,5,0,0,1
person_101413,0,A,0,0,1,3,0,1,0
person_101414,0,A,1,0,1,2,0,0,0
person_101415,1,D,0,0,1,4,0,1,0
person_101416,0,A,0,1,1,3,0,0,1
person_101417,0,AA,0,0,1,2,1,0,0
person_101418,0,C,1,0,1,4,0,0,1
person_101419,0,AA,0,0,1,2,1,0,0
person_101420,0,A,0,1,1,4,0,0,1
person_101421,0,AA,0,0,1,7,1,1,0
person_101422,0,A,0,0,1,4,1,0,0
person_101423,0,A,0,0,1,4,0,0,1
person_101424,0,AA,0,0,1,2,0,1,0
person_101425,0,C,0,0,1,4,1,0,0
person_101426,0,AA,0,0,1,6,1,1,0
person_101427,0,A,0,0,1,3,0,1,0
person_101428,0,B,0,0,1,2,1,0,0
person_101429,0,B,0,0,1,5,0,1,0
person_101430,0,A,0,0,1,7,1,0,0
person_101431,0,AA,0,0,1,4,0,0,1
person_101432,0,AA,0,0,1,6,0,0,1
person_101433,0,A,0,0,1,4,0,1,0
person_101434,0,A,1,0,1,2,0,0,0
person_101435,1,D,0,0,1,5,0,1,0
person_101436,0,A,0,1,1,2,0,0,1
person_101437,0,AA,0,0,1,3,1,0,0
person_101438,0,C,1,0,1,4,0,0,1
person_101439,0,AA,0,0,1,3,1,0,0
person_101440,0,A,0,1,1,7,0,0,1
person_101441,0,AA,0,0,1,5,1,1,0
person_101442,0,A,0,0,1,3,1,0,0
person_101443,0,A,0,0,1,4,0,0,1
person_101444,0,AA,0,0,1,2,0,1,0
person_101445,0,C,0,0,1,6,1,0,0
person_101446,0,AA,0,0,1,5,1,1,0
person_101447,0,A,0,0,1,6,0,1,0
person_101448,0,B,0,0,1,3,1,0,0
person_101449,0,B,0,0,1,2,0,1,0
person_101450,0,A,0,0,1,7,1,0,0
person_101451,0,AA,0,0,1,5,0,0,1
person_101452,0,AA,0,0,1,2,0,0,1
person_101453,0,A,0,0,1,3,0,1,0
person_101454,0,A,1,0,1,5,0,0,0
person_101455,1,D,0,0,1,4,0,1,0
person_101456,0,A,0,1,1,2,0,0,1
person_101457,0,AA,0,0,1,0,1,0,0
person_101458,0,C,1,0,1,2,0,0,1
person_101459,0,AA,0,0,1,2,1,0,0
person_101460,0,A,0,1,1,3,0,0,1
person_101461,0,AA,0,0,1,6,1,1,0
person_101462,0,A,0,0,1,4,1,0,0
person_101463,0,A,0,0,1,3,0,0,1
person_101464,0,AA,0,0,1,4,0,1,0
person_101465,0,C,0,0,1,3,1,0,0
person_101466,0,AA,0,0,1,4,1,1,0
person_101467,0,A,0,0,1,5,0,1,0
person_101468,0,B,0,0,1,3,1,0,0
person_101469,0,B,0,0,1,1,0,1,0
person_101470,0,A,0,0,1,5,1,0,0
person_101471,0,AA,0,0,1,1,0,0,1
person_101472,0,AA,0,0,1,1,0,0,1
person_101473,0,A,0,0,1,3,0,1,0
person_101474,0,A,1,0,1,2,0,0,0
person_101475,1,D,0,0,1,6,0,1,0
person_101476,0,A,0,1,1,2,0,0,1
person_101477,0,AA,0,0,1,1,1,0,0
person_101478,0,C,1,0,1,2,0,0,1
person_101479,0,AA,0,0,1,2,1,0,0
person_101480,0,A,0,1,1,2,0,0,1
person_101481,0,AA,0,0,1,6,1,1,0
person_101482,0,A,0,0,1,6,1,0,0
person_101483,0,A,0,0,1,4,0,0,1
person_101484,0,AA,0,0,1,2,0,1,0
person_101485,0,C,0,0,1,6,1,0,0
person_101486,0,AA,0,0,1,3,1,1,0
person_101487,0,A,0,0,1,3,0,1,0
person_101488,0,B,0,0,1,3,1,0,0
person_101489,0,B,0,0,1,3,0,1,0
person_101490,0,A,0,0,1,8,1,0,0
person_101491,0,AA,0,0,1,4,0,0,1
person_101492,0,AA,0,0,1,3,0,0,1
person_101493,0,A,0,0,1,6,0,1,0
person_101494,0,A,1,0,1,3,0,0,0
person_101495,1,D,0,0,1,2,0,1,0
person_101496,0,A,0,1,1,5,0,0,1
person_101497,0,AA,0,0,1,2,1,0,0
person_101498,0,C,1,0,1,2,0,0,1
person_101499,0,AA,0,0,1,3,1,0,0
person_101500,0,A,0,1,1,4,0,0,1
person_101501,0,AA,0,0,1,6,1,1,0
person_101502,0,A,0,0,1,2,1,0,0
person_101503,0,A,0,0,1,2,0,0,1
person_101504,0,AA,0,0,1,1,0,1,0
person_101505,0,C,0,0,1,2,1,0,0
person_101506,0,AA,0,0,1,4,1,1,0
person_101507,0,A,0,0,1,5,0,1,0
person_101508,0,B,0,0,1,2,1,0,0
person_101509,0,B,0,0,1,3,0,1,0
person_101510,0,A,0,0,1,8,1,0,0
person_101511,0,AA,0,0,1,5,0,0,1
person_101512,0,AA,0,0,1,4,0,0,1
person_101513,0,A,0,0,1,4,0,1,0
person_101514,0,A,1,0,1,1,0,0,0
person_101515,1,D,0,0,1,4,0,1,0
person_101516,0,A,0,1,1,2,0,0,1
person_101517,0,AA,0,0,1,2,1,0,0
person_101518,0,C,1,0,1,5,0,0,1
person_101519,0,AA,0,0,1,5,1,0,0
person_101520,0,A,0,1,1,7,0,0,1
person_101521,0,AA,0,0,1,10,1,1,0
person_101522,0,A,0,0,1,4,1,0,0
person_101523,0,A,0,0,1,3,0,0,1
person_101524,0,AA,0,0,1,2,0,1,0
person_101525,0,C,0,0,1,4,1,0,0
person_101526,0,AA,0,0,1,7,1,1,0
person_101527,0,A,0,0,1,5,0,1,0
person_101528,0,B,0,0,1,4,1,0,0
person_101529,0,B,0,0,1,2,0,1,0
person_101530,0,A,0,0,1,10,1,0,0
person_101531,0,AA,0,0,1,3,0,0,1
person_101532,0,AA,0,0,1,6,0,0,1
person_101533,0,A,0,0,1,5,0,1,0
person_101534,0,A,1,0,1,3,0,0,0
person_101535,1,D,0,0,1,4,0,1,0
person_101536,0,A,0,1,1,4,0,0,1
person_101537,0,AA,0,0,1,4,1,0,0
person_101538,0,C,1,0,1,2,0,0,1
person_101539,0,AA,0,0,1,3,1,0,0
person_101540,0,A,0,1,1,6,0,0,1
person_101541,0,AA,0,0,1,4,1,1,0
person_101542,0,A,0,0,1,3,1,0,0
person_101543,0,A,0,0,1,3,0,0,1
person_101544,0,AA,0,0,1,3,0,1,0
person_101545,0,C,0,0,1,4,1,0,0
person_101546,0,AA,0,0,1,3,1,1,0
person_101547,0,A,0,0,1,6,0,1,0
person_101548,0,B,0,0,1,4,1,0,0
person_101549,0,B,0,0,1,2,0,1,0
person_101550,0,A,0,0,1,7,1,0,0
person_101551,0,AA,0,0,1,3,0,0,1
person_101552,0,AA,0,0,1,3,0,0,1
person_101553,0,A,0,0,1,4,0,1,0
person_101554,0,A,1,0,1,4,0,0,0
person_101555,1,D,0,0,1,4,0,1,0
person_101556,0,A,0,1,1,4,0,0,1
person_101557,0,AA,0,0,1,2,1,0,0
person_101558,0,C,1,0,1,4,0,0,1
person_101559,0,AA,0,0,1,2,1,0,0
person_101560,0,A,0,1,1,5,0,0,1
person_101561,0,AA,0,0,1,7,1,1,0
person_101562,0,A,0,0,1,6,1,0,0
person_101563,0,A,0,0,1,3,0,0,1
person_101564,0,AA,0,0,1,2,0,1,0
person_101565,0,C,0,0,1,4,1,0,0
person_101566,0,AA,0,0,1,8,1,1,0
person_101567,0,A,0,0,1,6,0,1,0
person_101568,0,B,0,0,1,3,1,0,0
person_101569,0,B,0,0,1,6,0,1,0
person_101570,0,A,0,0,1,5,1,0,0
person_101571,0,AA,0,0,1,2,0,0,1
person_101572,0,AA,0,0,1,5,0,0,1
person_101573,0,A,0,0,1,5,0,1,0
person_101574,0,A,1,0,1,1,0,0,0
person_101575,1,D,0,0,1,2,0,1,0
person_101576,0,A,0,1,1,2,0,0,1
person_101577,0,AA,0,0,1,3,1,0,0
person_101578,0,C,1,0,1,4,0,0,1
person_101579,0,AA,0,0,1,3,1,0,0
person_101580,0,A,0,1,1,5,0,0,1
person_101581,0,AA,0,0,1,5,1,1,0
person_101582,0,A,0,0,1,5,1,0,0
person_101583,0,A,0,0,1,4,0,0,1
person_101584,0,AA,0,0,1,1,0,1,0
person_101585,0,C,0,0,1,7,1,0,0
person_101586,0,AA,0,0,1,4,1,1,0
person_101587,0,A,0,0,1,2,0,1,0
person_101588,0,B,0,0,1,2,1,0,0
person_101589,0,B,0,0,1,3,0,1,0
person_101590,0,A,0,0,1,7,1,0,0
person_101591,0,AA,0,0,1,1,0,0,1
person_101592,0,AA,0,0,1,3,0,0,1
person_101593,0,A,0,0,1,4,0,1,0
person_101594,0,A,1,0,1,2,0,0,0
person_101595,1,D,0,0,1,1,0,1,0
person_101596,0,A,0,1,1,1,0,0,1
person_101597,0,AA,0,0,1,2,1,0,0
person_101598,0,C,1,0,1,4,0,0,1
person_101599,0,AA,0,0,1,3,1,0,0
person_101600,0,A,0,1,1,7,0,0,1
person_101601,0,AA,0,0,1,6,1,1,0
person_101602,0,A,0,0,1,2,1,0,0
person_101603,0,A,0,0,1,4,0,0,1
person_101604,0,AA,0,0,1,5,0,1,0
person_101605,0,C,0,0,1,2,1,0,0
person_101606,0,AA,0,0,1,4,1,1,0
person_101607,0,A,0,0,1,2,0,1,0
person_101608,0,B,0,0,1,7,1,0,0
person_101609,0,B,0,0,1,1,0,1,0
person_101610,0,A,0,0,1,6,1,0,0
person_101611,0,AA,0,0,1,1,0,0,1
person_101612,0,AA,0,0,1,2,0,0,1
person_101613,0,A,0,0,1,2,0,1,0
person_101614,0,A,1,0,1,1,0,0,0
person_101615,1,D,0,0,1,3,0,1,0
person_101616,0,A,0,1,1,3,0,0,1
person_101617,0,AA,0,0,1,3,1,0,0
person_101618,0,C,1,0,1,5,0,0,1
person_101619,0,AA,0,0,1,2,1,0,0
person_101620,0,A,0,1,1,2,0,0,1
person_101621,0,AA,0,0,1,8,1,1,0
person_101622,0,A,0,0,1,2,1,0,0
person_101623,0,A,0,0,1,3,0,0,1
person_101624,0,AA,0,0,1,5,0,1,0
person_101625,0,C,0,0,1,7,1,0,0
person_101626,0,AA,0,0,1,3,1,1,0
person_101627,0,A,0,0,1,3,0,1,0
person_101628,0,B,0,0,1,2,1,0,0
person_101629,0,B,0,0,1,2,0,1,0
person_101630,0,A,0,0,1,8,1,0,0
person_101631,0,AA,0,0,1,4,0,0,1
person_101632,0,AA,0,0,1,6,0,0,1
person_101633,0,A,0,0,1,8,0,1,0
person_101634,0,A,1,0,1,4,0,0,0
person_101635,1,D,0,0,1,3,0,1,0
person_101636,0,A,0,1,1,8,0,0,1
person_101637,0,AA,0,0,1,2,1,0,0
person_101638,0,C,1,0,1,3,0,0,1
person_101639,0,AA,0,0,1,6,1,0,0
person_101640,0,A,0,1,1,7,0,0,1
person_101641,0,AA,0,0,1,4,1,1,0
person_101642,0,A,0,0,1,3,1,0,0
person_101643,0,A,0,0,1,5,0,0,1
person_101644,0,AA,0,0,1,1,0,1,0
person_101645,0,C,0,0,1,7,1,0,0
person_101646,0,AA,0,0,1,3,1,1,0
person_101647,0,A,0,0,1,2,0,1,0
person_101648,0,B,0,0,1,3,1,0,0
person_101649,0,B,0,0,1,5,0,1,0
person_101650,0,A,0,0,1,4,1,0,0
person_101651,0,AA,0,0,1,3,0,0,1
person_101652,0,AA,0,0,1,5,0,0,1
person_101653,0,A,0,0,1,4,0,1,0
person_101654,0,A,1,0,1,3,0,0,0
person_101655,1,D,0,0,1,3,0,1,0
person_101656,0,A,0,1,1,6,0,0,1
person_101657,0,AA,0,0,1,3,1,0,0
person_101658,0,C,1,0,1,2,0,0,1
person_101659,0,AA,0,0,1,1,1,0,0
person_101660,0,A,0,1,1,7,0,0,1
person_101661,0,AA,0,0,1,6,1,1,0
person_101662,0,A,0,0,1,2,1,0,0
person_101663,0,A,0,0,1,4,0,0,1
person_101664,0,AA,0,0,1,2,0,1,0
person_101665,0,C,0,0,1,5,1,0,0
person_101666,0,AA,0,0,1,6,1,1,0
person_101667,0,A,0,0,1,2,0,1,0
person_101668,0,B,0,0,1,3,1,0,0
person_101669,0,B,0,0,1,5,0,1,0
person_101670,0,A,0,0,1,7,1,0,0
person_101671,0,AA,0,0,1,5,0,0,1
person_101672,0,AA,0,0,1,4,0,0,1
person_101673,0,A,0,0,1,6,0,1,0
person_101674,0,A,1,0,1,3,0,0,0
person_101675,1,D,0,0,1,2,0,1,0
person_101676,0,A,0,1,1,4,0,0,1
person_101677,0,AA,0,0,1,1,1,0,0
person_101678,0,C,1,0,1,4,0,0,1
person_101679,0,AA,0,0,1,3,1,0,0
person_101680,0,A,0,1,1,5,0,0,1
person_101681,0,AA,0,0,1,5,1,1,0
person_101682,0,A,0,0,1,2,1,0,0
person_101683,0,A,0,0,1,2,0,0,1
person_101684,0,AA,0,0,1,1,0,1,0
person_101685,0,C,0,0,1,3,1,0,0
person_101686,0,AA,0,0,1,1,1,1,0
person_101687,0,A,0,0,1,4,0,1,0
person_101688,0,B,0,0,1,4,1,0,0
person_101689,0,B,0,0,1,4,0,1,0
person_101690,0,A,0,0,1,8,1,0,0
person_101691,0,AA,0,0,1,3,0,0,1
person_101692,0,AA,0,0,1,2,0,0,1
person_101693,0,A,0,0,1,1,0,1,0
person_101694,0,A,1,0,1,1,0,0,0
person_101695,1,D,0,0,1,5,0,1,0
person_101696,0,A,0,1,1,0,0,0,1
person_101697,0,AA,0,0,1,1,1,0,0
person_101698,0,C,1,0,1,4,0,0,1
person_101699,0,AA,0,0,1,3,1,0,0
person_101700,0,A,0,1,1,2,0,0,1
person_101701,0,AA,0,0,1,4,1,1,0
person_101702,0,A,0,0,1,3,1,0,0
person_101703,0,A,0,0,1,4,0,0,1
person_101704,0,AA,0,0,1,1,0,1,0
person_101705,0,C,0,0,1,6,1,0,0
person_101706,0,AA,0,0,1,6,1,1,0
person_101707,0,A,0,0,1,1,0,1,0
person_101708,0,B,0,0,1,4,1,0,0
person_101709,0,B,0,0,1,3,0,1,0
person_101710,0,A,0,0,1,7,1,0,0
person_101711,0,AA,0,0,1,3,0,0,1
person_101712,0,AA,0,0,1,0,0,0,1
person_101713,0,A,0,0,1,2,0,1,0
person_101714,0,A,1,0,1,2,0,0,0
person_101715,1,D,0,0,1,1,0,1,0
person_101716,0,A,0,1,1,2,0,0,1
person_101717,0,AA,0,0,1,3,1,0,0
person_101718,0,C,1,0,1,3,0,0,1
person_101719,0,AA,0,0,1,2,1,0,0
person_101720,0,A,0,1,1,9,0,0,1
person_101721,0,AA,0,0,1,8,1,1,0
person_101722,0,A,0,0,1,6,1,0,0
person_101723,0,A,0,0,1,3,0,0,1
person_101724,0,AA,0,0,1,5,0,1,0
person_101725,0,C,0,0,1,3,1,0,0
person_101726,0,AA,0,0,1,2,1,1,0
person_101727,0,A,0,0,1,5,0,1,0
person_101728,0,B,0,0,1,6,1,0,0
person_101729,0,B,0,0,1,4,0,1,0
person_101730,0,A,0,0,1,5,1,0,0
person_101731,0,AA,0,0,1,3,0,0,1
person_101732,0,AA,0,0,1,3,0,0,1
person_101733,0,A,0,0,1,2,0,1,0
person_101734,0,A,1,0,1,3,0,0,0
person_101735,1,D,0,0,1,3,0,1,0
person_101736,0,A,0,1,1,2,0,0,1
person_101737,0,AA,0,0,1,3,1,0,0
person_101738,0,C,1,0,1,5,0,0,1
person_101739,0,AA,0,0,1,4,1,0,0
person_101740,0,A,0,1,1,6,0,0,1
person_101741,0,AA,0,0,1,3,1,1,0
person_101742,0,A,0,0,1,3,1,0,0
person_101743,0,A,0,0,1,4,0,0,1
person_101744,0,AA,0,0,1,4,0,1,0
person_101745,0,C,0,0,1,3,1,0,0
person_101746,0,AA,0,0,1,5,1,1,0
person_101747,0,A,0,0,1,4,0,1,0
person_196340,0,A,0,1,1,3,0,0,1
person_196341,0,AA,0,0,1,10,1,1,0
person_196342,0,A,0,0,1,2,1,0,0
person_196343,0,A,0,0,1,5,0,0,1
person_196344,0,AA,0,0,1,6,0,1,0
person_196345,0,C,0,0,1,3,1,0,0
person_196346,0,AA,0,0,1,3,1,1,0
person_196347,0,A,0,0,1,4,0,1,0
person_196348,0,B,0,0,1,5,1,0,0
person_196349,0,B,0,0,1,4,0,1,0
person_196350,0,A,0,0,1,12,1,0,0
person_196351,0,AA,0,0,1,4,0,0,1
person_196352,0,AA,0,0,1,2,0,0,1
person_196353,0,A,0,0,1,3,0,1,0
person_196354,0,A,1,0,1,4,0,0,0
person_196355,1,D,0,0,1,3,0,1,0
person_196356,0,A,0,1,1,3,0,0,1
person_196357,0,AA,0,0,1,3,1,0,0
person_196358,0,C,1,0,1,4,0,0,1
person_196359,0,AA,0,0,1,2,1,0,0
person_196360,0,A,0,1,1,6,0,0,1
person_196361,0,AA,0,0,1,11,1,1,0
person_196362,0,A,0,0,1,5,1,0,0
person_196363,0,A,0,0,1,4,0,0,1
person_196364,0,AA,0,0,1,4,0,1,0
person_196365,0,C,0,0,1,6,1,0,0
person_196366,0,AA,0,0,1,2,1,1,0
person_196367,0,A,0,0,1,5,0,1,0
person_196368,0,B,0,0,1,0,1,0,0
person_196369,0,B,0,0,1,2,0,1,0
person_196370,0,A,0,0,1,7,1,0,0
person_196371,0,AA,0,0,1,2,0,0,1
person_196372,0,AA,0,0,1,3,0,0,1
person_196373,0,A,0,0,1,4,0,1,0
person_196374,0,A,1,0,1,3,0,0,0
person_196375,1,D,0,0,1,3,0,1,0
person_196376,0,A,0,1,1,4,0,0,1
person_196377,0,AA,0,0,1,3,1,0,0
person_196378,0,C,1,0,1,0,0,0,1
person_196379,0,AA,0,0,1,4,1,0,0
person_196380,0,A,0,1,1,3,0,0,1
person_196381,0,AA,0,0,1,7,1,1,0
person_196382,0,A,0,0,1,2,1,0,0
person_196383,0,A,0,0,1,3,0,0,1
person_196384,0,AA,0,0,1,4,0,1,0
person_196385,0,C,0,0,1,2,1,0,0
person_196386,0,AA,0,0,1,3,1,1,0
person_196387,0,A,0,0,1,6,0,1,0
person_196388,0,B,0,0,1,2,1,0,0
person_196389,0,B,0,0,1,4,0,1,0
person_196390,0,A,0,0,1,2,1,0,0
person_196391,0,AA,0,0,1,2,0,0,1
person_196392,0,AA,0,0,1,2,0,0,1
person_196393,0,A,0,0,1,1,0,1,0
person_196394,0,A,1,0,1,4,0,0,0
person_196395,1,D,0,0,1,4,0,1,0
person_196396,0,A,0,1,1,5,0,0,1
person_196397,0,AA,0,0,1,1,1,0,0
person_196398,0,C,1,0,1,6,0,0,1
person_196399,0,AA,0,0,1,3,1,0,0
person_196400,0,A,0,1,1,3,0,0,1
person_196401,0,AA,0,0,1,5,1,1,0
person_196402,0,A,0,0,1,3,1,0,0
person_196403,0,A,0,0,1,2,0,0,1
person_196404,0,AA,0,0,1,2,0,1,0
person_196405,0,C,0,0,1,2,1,0,0
person_196406,0,AA,0,0,1,5,1,1,0
person_196407,0,A,0,0,1,4,0,1,0
person_196408,0,B,0,0,1,3,1,0,0
person_196409,0,B,0,0,1,3,0,1,0
person_196410,0,A,0,0,1,7,1,0,0
person_196411,0,AA,0,0,1,2,0,0,1
person_196412,0,AA,0,0,1,5,0,0,1
person_196413,0,A,0,0,1,2,0,1,0
person_196414,0,A,1,0,1,6,0,0,0
person_196415,1,D,0,0,1,4,0,1,0
person_196416,0,A,0,1,1,3,0,0,1
person_196417,0,AA,0,0,1,3,1,0,0
person_196418,0,C,1,0,1,4,0,0,1
person_196419,0,AA,0,0,1,1,1,0,0
person_196420,0,A,0,1,1,5,0,0,1
person_196421,0,AA,0,0,1,7,1,1,0
person_196422,0,A,0,0,1,4,1,0,0
person_196423,0,A,0,0,1,5,0,0,1
person_196424,0,AA,0,0,1,1,0,1,0
person_196425,0,C,0,0,1,2,1,0,0
person_196426,0,AA,0,0,1,2,1,1,0
person_196427,0,A,0,0,1,3,0,1,0
person_196428,0,B,0,0,1,4,1,0,0
person_196429,0,B,0,0,1,5,0,1,0
person_196430,0,A,0,0,1,6,1,0,0
person_196431,0,AA,0,0,1,2,0,0,1
person_196432,0,AA,0,0,1,5,0,0,1
person_196433,0,A,0,0,1,4,0,1,0
person_196434,0,A,1,0,1,5,0,0,0
person_196435,1,D,0,0,1,3,0,1,0
person_196436,0,A,0,1,1,7,0,0,1
person_196437,0,AA,0,0,1,4,1,0,0
person_196438,0,C,1,0,1,1,0,0,1
person_196439,0,AA,0,0,1,1,1,0,0
person_196440,0,A,0,1,1,8,0,0,1
person_196441,0,AA,0,0,1,6,1,1,0
person_196442,0,A,0,0,1,2,1,0,0
person_196443,0,A,0,0,1,3,0,0,1
person_196444,0,AA,0,0,1,2,0,1,0
person_196445,0,C,0,0,1,4,1,0,0
person_196446,0,AA,0,0,1,5,1,1,0
person_196447,0,A,0,0,1,6,0,1,0
person_196448,0,B,0,0,1,0,1,0,0
person_196449,0,B,0,0,1,6,0,1,0
person_196450,0,A,0,0,1,1,1,0,0
person_196451,0,AA,0,0,1,3,0,0,1
person_196452,0,AA,0,0,1,5,0,0,1
person_196453,0,A,0,0,1,3,0,1,0
person_196454,0,A,1,0,1,2,0,0,0
person_196455,1,D,0,0,1,2,0,1,0
